"Step","1agent - Training_Reward_Mean","1agent - Training_Reward_Mean__MIN","1agent - Training_Reward_Mean__MAX","4agents - Training_Reward_Mean","4agents - Training_Reward_Mean__MIN","4agents - Training_Reward_Mean__MAX","8agents - Training_Reward_Mean","8agents - Training_Reward_Mean__MIN","8agents - Training_Reward_Mean__MAX"
"8170","","","","","","","43.624459555740785","43.624459555740785","43.624459555740785"
"8171","","","","","","","43.63202638532671","43.63202638532671","43.63202638532671"
"8172","","","","","","","46.128136281835275","46.128136281835275","46.128136281835275"
"8173","","","","","","","48.508609009338144","48.508609009338144","48.508609009338144"
"8174","","","","","","","46.151818148497675","46.151818148497675","46.151818148497675"
"8175","","","","","","","46.14966849954002","46.14966849954002","46.14966849954002"
"8176","","","","","","","48.49216603465301","48.49216603465301","48.49216603465301"
"8177","","","","","","","46.14017707966638","46.14017707966638","46.14017707966638"
"8178","","","","","","","46.13450597506584","46.13450597506584","46.13450597506584"
"8180","","","","","","","45.78037251568176","45.78037251568176","45.78037251568176"
"8181","","","","","","","45.941450008654336","45.941450008654336","45.941450008654336"
"8182","","","","","","","46.05915402886955","46.05915402886955","46.05915402886955"
"8183","","","","","","","46.06228612327726","46.06228612327726","46.06228612327726"
"8184","","","","","","","43.71818597052671","43.71818597052671","43.71818597052671"
"8185","","","","","","","43.97367716631862","43.97367716631862","43.97367716631862"
"8186","","","","","","","41.81049227429255","41.81049227429255","41.81049227429255"
"8187","","","","","","","39.441006103442746","39.441006103442746","39.441006103442746"
"8188","","","","","","","39.446322310261465","39.446322310261465","39.446322310261465"
"8189","","","","","","","41.78917832260579","41.78917832260579","41.78917832260579"
"8190","","","","","","","41.77795970008054","41.77795970008054","41.77795970008054"
"8191","","","","","","","41.780217153536626","41.780217153536626","41.780217153536626"
"8192","","","","","","","41.78372716070686","41.78372716070686","41.78372716070686"
"8193","","","","","","","41.77793137836864","41.77793137836864","41.77793137836864"
"8194","","","","","","","39.421190333855016","39.421190333855016","39.421190333855016"
"8195","","","","","","","39.41818237604268","39.41818237604268","39.41818237604268"
"8196","","","","","","","39.419553625547735","39.419553625547735","39.419553625547735"
"8197","","","","","","","39.434680324011225","39.434680324011225","39.434680324011225"
"8198","","","","","","","41.63020208730882","41.63020208730882","41.63020208730882"
"8199","","","","","","","41.60916738977407","41.60916738977407","41.60916738977407"
"8200","","","","","","","39.23658615659702","39.23658615659702","39.23658615659702"
"8201","","","","","","","41.47871257602787","41.47871257602787","41.47871257602787"
"8202","","","","","","","39.114137687690736","39.114137687690736","39.114137687690736"
"8203","","","","","","","39.10136759969723","39.10136759969723","39.10136759969723"
"8204","","","","","","","39.10129699447905","39.10129699447905","39.10129699447905"
"8205","","","","","","","39.105745116963334","39.105745116963334","39.105745116963334"
"8206","","","","","","","36.7471635915694","36.7471635915694","36.7471635915694"
"8207","","","","","","","34.37777214532583","34.37777214532583","34.37777214532583"
"8208","","","","","","","34.389183588807526","34.389183588807526","34.389183588807526"
"8209","","","","","","","32.06246568459948","32.06246568459948","32.06246568459948"
"8210","","","","","","","32.04762520835669","32.04762520835669","32.04762520835669"
"8211","","","","","","","32.091435027057884","32.091435027057884","32.091435027057884"
"8212","","","","","","","32.0920034338163","32.0920034338163","32.0920034338163"
"8213","","","","","","","32.08672271256958","32.08672271256958","32.08672271256958"
"8214","","","","","","","29.71162416250721","29.71162416250721","29.71162416250721"
"8215","","","","","","","32.062129953660154","32.062129953660154","32.062129953660154"
"8216","","","","","","","34.42552199824755","34.42552199824755","34.42552199824755"
"8217","","","","","","","34.405289696131874","34.405289696131874","34.405289696131874"
"8218","","","","","","","33.86186219994812","33.86186219994812","33.86186219994812"
"8219","","","","","","","35.85587877175119","35.85587877175119","35.85587877175119"
"8220","","","","","","","35.8450240589755","35.8450240589755","35.8450240589755"
"8221","","","","","","","35.84348304866155","35.84348304866155","35.84348304866155"
"8222","","","","","","","38.20434331211666","38.20434331211666","38.20434331211666"
"8223","","","","","","","38.22183465949067","38.22183465949067","38.22183465949067"
"8224","","","","","","","35.95815798873402","35.95815798873402","35.95815798873402"
"8225","","","","","","","38.300748412465715","38.300748412465715","38.300748412465715"
"8226","","","","","","","38.30443089868896","38.30443089868896","38.30443089868896"
"8227","","","","","","","38.304106936166114","38.304106936166114","38.304106936166114"
"8228","","","","","","","38.48750283061725","38.48750283061725","38.48750283061725"
"8229","","","","","","","38.48883210132743","38.48883210132743","38.48883210132743"
"8230","","","","","","","38.49843440743253","38.49843440743253","38.49843440743253"
"8231","","","","","","","36.13230438844872","36.13230438844872","36.13230438844872"
"8232","","","","","","","36.11302432643873","36.11302432643873","36.11302432643873"
"8233","","","","","","","36.11308916397879","36.11308916397879","36.11308916397879"
"8234","","","","","","","38.45902386449853","38.45902386449853","38.45902386449853"
"8235","","","","","","","36.29673157622245","36.29673157622245","36.29673157622245"
"8236","","","","","","","38.63560485860065","38.63560485860065","38.63560485860065"
"8237","","","","","","","38.667101847872395","38.667101847872395","38.667101847872395"
"8238","","","","","","","38.668774982553195","38.668774982553195","38.668774982553195"
"8239","","","","","","","38.659507086018884","38.659507086018884","38.659507086018884"
"8240","","","","","","","38.651382484312514","38.651382484312514","38.651382484312514"
"8241","","","","","","","38.63115136834101","38.63115136834101","38.63115136834101"
"8242","","","","","","","38.640343582806175","38.640343582806175","38.640343582806175"
"8243","","","","","","","36.302172984145216","36.302172984145216","36.302172984145216"
"8244","","","","","","","36.29744279685106","36.29744279685106","36.29744279685106"
"8245","","","","","","","36.30586501755861","36.30586501755861","36.30586501755861"
"8246","","","","","","","36.27745359817317","36.27745359817317","36.27745359817317"
"8247","","","","","","","36.27438051667958","36.27438051667958","36.27438051667958"
"8248","","","","","","","38.6245293368553","38.6245293368553","38.6245293368553"
"8249","","","","","","","36.44145806898557","36.44145806898557","36.44145806898557"
"8250","","","","","","","36.431334032252565","36.431334032252565","36.431334032252565"
"8251","","","","","","","36.419531421234666","36.419531421234666","36.419531421234666"
"8252","","","","","","","36.42137641929932","36.42137641929932","36.42137641929932"
"8253","","","","","","","36.42320332752729","36.42320332752729","36.42320332752729"
"8254","","","","","","","36.42087906717606","36.42087906717606","36.42087906717606"
"8255","","","","","","","38.79049597680056","38.79049597680056","38.79049597680056"
"8256","","","","","","","38.964499814012555","38.964499814012555","38.964499814012555"
"8257","","","","","","","41.317892432170254","41.317892432170254","41.317892432170254"
"8258","","","","","","","41.31317140471226","41.31317140471226","41.31317140471226"
"8259","","","","","","","41.34450203739858","41.34450203739858","41.34450203739858"
"8260","","","","","","","43.68425989369047","43.68425989369047","43.68425989369047"
"8261","","","","","","","43.686740343468465","43.686740343468465","43.686740343468465"
"8262","","","","","","","43.68145997448056","43.68145997448056","43.68145997448056"
"8263","","","","","","","43.679937415053","43.679937415053","43.679937415053"
"8264","","","","","","","41.3306780729968","41.3306780729968","41.3306780729968"
"8265","","","","","","","41.32799626814264","41.32799626814264","41.32799626814264"
"8266","","","","","","","41.33454740965262","41.33454740965262","41.33454740965262"
"8267","","","","","","","41.34217679925586","41.34217679925586","41.34217679925586"
"8268","","","","","","","41.32451645923996","41.32451645923996","41.32451645923996"
"8269","","","","","","","41.31773918063757","41.31773918063757","41.31773918063757"
"8270","","","","","","","41.318901840955135","41.318901840955135","41.318901840955135"
"8271","","","","","","","41.318017554367195","41.318017554367195","41.318017554367195"
"8272","","","","","","","41.31948617475371","41.31948617475371","41.31948617475371"
"8273","","","","","","","41.17513099399318","41.17513099399318","41.17513099399318"
"8274","","","","","","","41.15626260391465","41.15626260391465","41.15626260391465"
"8275","","","","","","","41.16605295791082","41.16605295791082","41.16605295791082"
"8276","","","","","","","38.809638661206534","38.809638661206534","38.809638661206534"
"8277","","","","","","","38.81257482823252","38.81257482823252","38.81257482823252"
"8278","","","","","","","41.162434883313416","41.162434883313416","41.162434883313416"
"8279","","","","","","","41.168417977974684","41.168417977974684","41.168417977974684"
"8281","","","","","","","41.17248553204844","41.17248553204844","41.17248553204844"
"8282","","","","","","","38.6244560311057","38.6244560311057","38.6244560311057"
"8283","","","","","","","40.856397364166384","40.856397364166384","40.856397364166384"
"8284","","","","","","","40.896399976641625","40.896399976641625","40.896399976641625"
"8285","","","","","","","43.25603535507996","43.25603535507996","43.25603535507996"
"8286","","","","","","","45.355730878834926","45.355730878834926","45.355730878834926"
"8287","","","","","","","47.51491704468249","47.51491704468249","47.51491704468249"
"8288","","","","","","","49.881466415286056","49.881466415286056","49.881466415286056"
"8289","","","","","","","49.87018765632868","49.87018765632868","49.87018765632868"
"8290","","","","","","","49.864821900946644","49.864821900946644","49.864821900946644"
"8291","","","","","","","49.87939423967532","49.87939423967532","49.87939423967532"
"8292","","","","","","","47.52165880647992","47.52165880647992","47.52165880647992"
"8293","","","","","","","47.518031599542795","47.518031599542795","47.518031599542795"
"8294","","","","","","","47.509470190165615","47.509470190165615","47.509470190165615"
"8295","","","","","","","49.864670415669416","49.864670415669416","49.864670415669416"
"8296","","","","","","","49.85771324233693","49.85771324233693","49.85771324233693"
"8297","","","","","","","49.866665838932065","49.866665838932065","49.866665838932065"
"8298","","","","","","","49.8598734902284","49.8598734902284","49.8598734902284"
"8299","","","","","","","49.858179459688785","49.858179459688785","49.858179459688785"
"8300","","","","","","","49.86051448076245","49.86051448076245","49.86051448076245"
"8301","","","","","","","52.22200576264279","52.22200576264279","52.22200576264279"
"8302","","","","","","","52.22890351361892","52.22890351361892","52.22890351361892"
