"Step","8agents_0highspeed - Training_Episode_Length_Mean","8agents_0highspeed - Training_Episode_Length_Mean__MIN","8agents_0highspeed - Training_Episode_Length_Mean__MAX","8agents_0incentive - Training_Episode_Length_Mean","8agents_0incentive - Training_Episode_Length_Mean__MIN","8agents_0incentive - Training_Episode_Length_Mean__MAX","8agents - Training_Episode_Length_Mean","8agents - Training_Episode_Length_Mean__MIN","8agents - Training_Episode_Length_Mean__MAX"
"8520","","","","","","","91.41","91.41","91.41"
"8521","","","","","","","91.41","91.41","91.41"
"8522","","","","","","","91.41","91.41","91.41"
"8523","","","","","","","91.77","91.77","91.77"
"8524","","","","","","","91.77","91.77","91.77"
"8525","","","","","","","91.77","91.77","91.77"
"8526","","","","","","","91.77","91.77","91.77"
"8527","","","","","","","91.77","91.77","91.77"
"8528","","","","","","","91.77","91.77","91.77"
"8529","","","","","","","92.13","92.13","92.13"
"8530","","","","","","","92.13","92.13","92.13"
"8531","","","","","","","92.13","92.13","92.13"
"8532","","","","","","","92.49","92.49","92.49"
"8533","","","","","","","92.49","92.49","92.49"
"8534","","","","","","","92.49","92.49","92.49"
"8535","","","","","","","92.84","92.84","92.84"
"8536","","","","","","","92.98","92.98","92.98"
"8537","","","","","","","92.75","92.75","92.75"
"8538","","","","","","","93.11","93.11","93.11"
"8539","","","","","","","93.11","93.11","93.11"
"8540","","","","","","","92.78","92.78","92.78"
"8541","","","","","","","93","93","93"
"8542","","","","","","","93","93","93"
"8543","","","","","","","93","93","93"
"8544","","","","","","","93.1","93.1","93.1"
"8545","","","","","","","93.1","93.1","93.1"
"8546","","","","","","","93.43","93.43","93.43"
"8547","","","","","","","93.43","93.43","93.43"
"8548","","","","","","","93.43","93.43","93.43"
"8549","","","","","","","93.43","93.43","93.43"
"8550","","","","","","","93.07","93.07","93.07"
"8551","","","","","","","92.71","92.71","92.71"
"8552","","","","","","","92.71","92.71","92.71"
"8553","","","","","","","92.71","92.71","92.71"
"8554","","","","","","","92.71","92.71","92.71"
"8555","","","","","","","93.07","93.07","93.07"
"8556","","","","","","","93.43","93.43","93.43"
"8557","","","","","","","93.43","93.43","93.43"
"8558","","","","","","","93.43","93.43","93.43"
"8559","","","","","","","93.43","93.43","93.43"
"8560","","","","","","","93.43","93.43","93.43"
"8561","","","","","","","93.43","93.43","93.43"
"8562","","","","","","","93.2","93.2","93.2"
"8563","","","","","","","92.84","92.84","92.84"
"8564","","","","","","","92.84","92.84","92.84"
"8565","","","","","","","92.84","92.84","92.84"
"8566","","","","","","","92.84","92.84","92.84"
"8567","","","","","","","92.48","92.48","92.48"
"8568","","","","","","","92.48","92.48","92.48"
"8569","","","","","","","92.48","92.48","92.48"
"8570","","","","","","","92.48","92.48","92.48"
"8571","","","","","","","92.48","92.48","92.48"
"8572","","","","","","","92.48","92.48","92.48"
"8573","","","","","","","92.54","92.54","92.54"
"8574","","","","","","","92.77","92.77","92.77"
"8575","","","","","","","92.77","92.77","92.77"
"8576","","","","","","","92.92","92.92","92.92"
"8577","","","","","","","92.56","92.56","92.56"
"8578","","","","","","","92.93","92.93","92.93"
"8579","","","","","","","92.58","92.58","92.58"
"8580","","","","","","","92.58","92.58","92.58"
"8581","","","","","","","92.94","92.94","92.94"
"8582","","","","","","","92.94","92.94","92.94"
"8584","","","","","","","92.58","92.58","92.58"
"8585","","","","","","","92.68","92.68","92.68"
"8586","","","","","","","92.68","92.68","92.68"
"8587","","","","","","","92.35","92.35","92.35"
"8588","","","","","","","92.35","92.35","92.35"
"8589","","","","","","","92.35","92.35","92.35"
"8590","","","","","","","92.35","92.35","92.35"
"8591","","","","","","","92.49","92.49","92.49"
"8592","","","","","","","92.85","92.85","92.85"
"8593","","","","","","","92.85","92.85","92.85"
"8594","","","","","","","93.21","93.21","93.21"
"8595","","","","","","","93.21","93.21","93.21"
"8596","","","","","","","93.21","93.21","93.21"
"8597","","","","","","","93.21","93.21","93.21"
"8598","","","","","","","93.57","93.57","93.57"
"8599","","","","","","","93.57","93.57","93.57"
"8600","","","","","","","93.57","93.57","93.57"
"8601","","","","","","","93.57","93.57","93.57"
"8602","","","","","","","93.57","93.57","93.57"
"8603","","","","","","","93.57","93.57","93.57"
"8604","","","","","","","93.57","93.57","93.57"
"8605","","","","","","","93.57","93.57","93.57"
"8606","","","","","","","93.21","93.21","93.21"
"8607","","","","","","","93.57","93.57","93.57"
"8608","","","","","","","93.21","93.21","93.21"
"8609","","","","","","","92.85","92.85","92.85"
"8610","","","","","","","92.85","92.85","92.85"
"8611","","","","","","","92.85","92.85","92.85"
"8612","","","","","","","92.85","92.85","92.85"
"8613","","","","","","","92.85","92.85","92.85"
"8614","","","","","","","92.85","92.85","92.85"
"8615","","","","","","","92.85","92.85","92.85"
"8616","","","","","","","92.85","92.85","92.85"
"8617","","","","","","","92.85","92.85","92.85"
"8618","","","","","","","92.85","92.85","92.85"
"8619","","","","","","","93.08","93.08","93.08"
"8620","","","","","","","93.08","93.08","93.08"
"8621","","","","","","","93.06","93.06","93.06"
"8622","","","","","","","92.83","92.83","92.83"
"8623","","","","","","","92.49","92.49","92.49"
"8624","","","","","","","92.49","92.49","92.49"
"8625","","","","","","","92.49","92.49","92.49"
"8626","","","","","","","92.49","92.49","92.49"
"8627","","","","","","","92.49","92.49","92.49"
"8628","","","","","","","92.49","92.49","92.49"
"8629","","","","","","","92.49","92.49","92.49"
"8630","","","","","","","92.49","92.49","92.49"
"8631","","","","","","","92.49","92.49","92.49"
"8632","","","","","","","92.49","92.49","92.49"
"8633","","","","","","","92.49","92.49","92.49"
"8634","","","","","","","92.49","92.49","92.49"
"8635","","","","","","","92.49","92.49","92.49"
"8636","","","","","","","92.15","92.15","92.15"
"8637","","","","","","","92.15","92.15","92.15"
"8638","","","","","","","92.38","92.38","92.38"
"8639","","","","","","","92.38","92.38","92.38"
"8640","","","","","","","92.38","92.38","92.38"
"8641","","","","","","","92.37","92.37","92.37"
"8642","","","","","","","92.37","92.37","92.37"
"8643","","","","","","","92.37","92.37","92.37"
"8644","","","","","","","92.37","92.37","92.37"
"8645","","","","","","","92.24","92.24","92.24"
"8646","","","","","","","91.88","91.88","91.88"
"8647","","","","","","","91.88","91.88","91.88"
"8648","","","","","","","91.88","91.88","91.88"
"8649","","","","","","","91.88","91.88","91.88"
"8650","","","","","","","91.88","91.88","91.88"
"8651","","","","","","","92.24","92.24","92.24"
"8652","","","","","","","92.6","92.6","92.6"
"8653","","","","","","","92.6","92.6","92.6"
"8654","","","","","","","92.6","92.6","92.6"
"8655","","","","","","","92.24","92.24","92.24"
"8656","","","","","","","92.24","92.24","92.24"
"8657","","","","","","","91.88","91.88","91.88"
"8658","","","","","","","91.88","91.88","91.88"
"8659","","","","","","","91.88","91.88","91.88"
"8660","","","","","","","91.52","91.52","91.52"
"8661","","","","","","","91.52","91.52","91.52"
"8662","","","","","","","91.52","91.52","91.52"
"8663","","","","","","","91.39","91.39","91.39"
"8664","","","","","","","91.39","91.39","91.39"
"8665","","","","","","","91.39","91.39","91.39"
"8666","","","","","","","91.39","91.39","91.39"
"8667","","","","","","","91.39","91.39","91.39"
"8668","","","","","","","91.75","91.75","91.75"
"8669","","","","","","","91.75","91.75","91.75"
"8670","","","","","","","91.39","91.39","91.39"
"8671","","","","","","","91.39","91.39","91.39"
"8672","","","","","","","91.03","91.03","91.03"
"8673","","","","","","","91.03","91.03","91.03"
"8674","","","","","","","91.03","91.03","91.03"
"8675","","","","","","","91.03","91.03","91.03"
"8676","","","","","","","91.03","91.03","91.03"
"8677","","","","","","","91.03","91.03","91.03"
"8678","","","","","","","91.03","91.03","91.03"
"8679","","","","","","","90.69","90.69","90.69"
"8680","","","","","","","91.04","91.04","91.04"
"8681","","","","","","","91.05","91.05","91.05"
"8682","","","","","","","90.45","90.45","90.45"
"8683","","","","","","","90.45","90.45","90.45"
"8685","","","","","","","90.47","90.47","90.47"
"8686","","","","","","","90.47","90.47","90.47"
"8687","","","","","","","90.25","90.25","90.25"
"8688","","","","","","","90.58","90.58","90.58"
"8689","","","","","","","90.26","90.26","90.26"
"8690","","","","","","","90.26","90.26","90.26"
"8691","","","","","","","89.91","89.91","89.91"
"8692","","","","","","","89.77","89.77","89.77"
"8693","","","","","","","89.77","89.77","89.77"
"8694","","","","","","","89.77","89.77","89.77"
"8695","","","","","","","89.63","89.63","89.63"
"8696","","","","","","","89.63","89.63","89.63"
"8697","","","","","","","89.42","89.42","89.42"
"8698","","","","","","","89.78","89.78","89.78"
"8699","","","","","","","89.78","89.78","89.78"
"8700","","","","","","","89.78","89.78","89.78"
"8701","","","","","","","89.78","89.78","89.78"
"8702","","","","","","","89.78","89.78","89.78"
"8703","","","","","","","89.78","89.78","89.78"
"8704","","","","","","","89.78","89.78","89.78"
"8705","","","","","","","89.78","89.78","89.78"
"8706","","","","","","","89.78","89.78","89.78"
"8707","","","","","","","90.14","90.14","90.14"
"8708","","","","","","","90.14","90.14","90.14"
"8709","","","","","","","90.5","90.5","90.5"
"8710","","","","","","","90.86","90.86","90.86"
"8711","","","","","","","90.86","90.86","90.86"
"8712","","","","","","","90.86","90.86","90.86"
"8713","","","","","","","90.86","90.86","90.86"
"8714","","","","","","","90.86","90.86","90.86"
"8715","","","","","","","90.5","90.5","90.5"
"8716","","","","","","","90.86","90.86","90.86"
"8717","","","","","","","90.86","90.86","90.86"
"8718","","","","","","","91.22","91.22","91.22"
"8719","","","","","","","91.22","91.22","91.22"
"8720","","","","","","","91.22","91.22","91.22"
"8721","","","","","","","91.22","91.22","91.22"
"8722","","","","","","","91.58","91.58","91.58"
"8723","","","","","","","91.48","91.48","91.48"
"8724","","","","","","","91.82","91.82","91.82"
"8725","","","","","","","91.82","91.82","91.82"
"8726","","","","","","","91.82","91.82","91.82"
"8727","","","","","","","91.82","91.82","91.82"
"8728","","","","","","","91.82","91.82","91.82"
"8729","","","","","","","91.82","91.82","91.82"
"8730","","","","","","","91.82","91.82","91.82"
"8731","","","","","","","91.82","91.82","91.82"
"8732","","","","","","","91.82","91.82","91.82"
"8733","","","","","","","91.82","91.82","91.82"
"8734","","","","","","","91.82","91.82","91.82"
"8735","","","","","","","91.82","91.82","91.82"
"8736","","","","","","","91.46","91.46","91.46"
"8737","","","","","","","91.8","91.8","91.8"
"8738","","","","","","","91.8","91.8","91.8"
"8739","","","","","","","91.44","91.44","91.44"
"8740","","","","","","","91.08","91.08","91.08"
"8741","","","","","","","91.08","91.08","91.08"
"8742","","","","","","","91.42","91.42","91.42"
"8743","","","","","","","91.06","91.06","91.06"
"8744","","","","","","","91.06","91.06","91.06"
"8745","","","","","","","91.06","91.06","91.06"
"8746","","","","","","","91.42","91.42","91.42"
"8747","","","","","","","91.78","91.78","91.78"
"8748","","","","","","","91.78","91.78","91.78"
"8749","","","","","","","91.78","91.78","91.78"
"8750","","","","","","","91.78","91.78","91.78"
"8751","","","","","","","91.78","91.78","91.78"
"8752","","","","","","","91.42","91.42","91.42"
"8753","","","","","","","91.42","91.42","91.42"
"8754","","","","","","","91.42","91.42","91.42"
"8755","","","","","","","91.42","91.42","91.42"
"8756","","","","","","","91.45","91.45","91.45"
"8757","","","","","","","91.09","91.09","91.09"
"8758","","","","","","","91.45","91.45","91.45"
"8759","","","","","","","91.45","91.45","91.45"
"8760","","","","","","","91.45","91.45","91.45"
"8761","","","","","","","91.81","91.81","91.81"
"8762","","","","","","","91.81","91.81","91.81"
"8763","","","","","","","91.81","91.81","91.81"
"8764","","","","","","","91.84","91.84","91.84"
"8765","","","","","","","92.2","92.2","92.2"
"8766","","","","","","","91.87","91.87","91.87"
"8767","","","","","","","91.87","91.87","91.87"
"8768","","","","","","","91.87","91.87","91.87"
"8769","","","","","","","91.87","91.87","91.87"
"8770","","","","","","","91.87","91.87","91.87"
"8771","","","","","","","92.23","92.23","92.23"
"8772","","","","","","","92.23","92.23","92.23"
"8773","","","","","","","92.23","92.23","92.23"
"8774","","","","","","","92.23","92.23","92.23"
"8775","","","","","","","92.23","92.23","92.23"
"8776","","","","","","","92.23","92.23","92.23"
"8777","","","","","","","91.87","91.87","91.87"
"8778","","","","","","","91.51","91.51","91.51"
"8779","","","","","","","91.87","91.87","91.87"
"8780","","","","","","","92.21","92.21","92.21"
"8781","","","","","","","92.21","92.21","92.21"
"8782","","","","","","","92.54","92.54","92.54"
"8783","","","","","","","92.81","92.81","92.81"
"8784","","","","","","","92.81","92.81","92.81"
"8786","","","","","","","93.15","93.15","93.15"
"8787","","","","","","","93.15","93.15","93.15"
"8788","","","","","","","93.37","93.37","93.37"
"8789","","","","","","","93.01","93.01","93.01"
"8790","","","","","","","92.97","92.97","92.97"
"8791","","","","","","","92.97","92.97","92.97"
"8792","","","","","","","93.32","93.32","93.32"
"8793","","","","","","","93.32","93.32","93.32"
"8794","","","","","","","92.96","92.96","92.96"
"8795","","","","","","","92.96","92.96","92.96"
"8796","","","","","","","93.1","93.1","93.1"
"8797","","","","","","","93.1","93.1","93.1"
"8798","","","","","","","93.31","93.31","93.31"
"8799","","","","","","","93.31","93.31","93.31"
"8800","","","","","","","93.31","93.31","93.31"
"8801","","","","","","","92.98","92.98","92.98"
"8802","","","","","","","92.98","92.98","92.98"
"8803","","","","","","","92.98","92.98","92.98"
"8804","","","","","","","92.98","92.98","92.98"
"8805","","","","","","","92.98","92.98","92.98"
"8806","","","","","","","92.64","92.64","92.64"
"8807","","","","","","","92.64","92.64","92.64"
"8808","","","","","","","92.64","92.64","92.64"
"8809","","","","","","","92.64","92.64","92.64"
"8810","","","","","","","92.64","92.64","92.64"
"8811","","","","","","","92.64","92.64","92.64"
"8812","","","","","","","92.64","92.64","92.64"
"8813","","","","","","","92.64","92.64","92.64"
"8814","","","","","","","92.64","92.64","92.64"
"8815","","","","","","","92.41","92.41","92.41"
"8816","","","","","","","92.77","92.77","92.77"
"8817","","","","","","","92.77","92.77","92.77"
"8818","","","","","","","92.77","92.77","92.77"
"8819","","","","","","","92.77","92.77","92.77"
"8820","","","","","","","92.77","92.77","92.77"
"8821","","","","","","","92.77","92.77","92.77"
"8822","","","","","","","92.77","92.77","92.77"
"8823","","","","","","","92.77","92.77","92.77"
"8824","","","","","","","92.74","92.74","92.74"
"8825","","","","","","","92.74","92.74","92.74"
"8826","","","","","","","92.74","92.74","92.74"
"8827","","","","","","","92.38","92.38","92.38"
"8828","","","","","","","92.38","92.38","92.38"
"8829","","","","","","","92.38","92.38","92.38"
"8830","","","","","","","92.15","92.15","92.15"
"8831","","","","","","","92.15","92.15","92.15"
"8832","","","","","","","91.83","91.83","91.83"
"8833","","","","","","","91.83","91.83","91.83"
"8834","","","","","","","91.83","91.83","91.83"
"8835","","","","","","","91.83","91.83","91.83"
"8836","","","","","","","91.83","91.83","91.83"
"8837","","","","","","","92.19","92.19","92.19"
"8838","","","","","","","91.86","91.86","91.86"
"8839","","","","","","","91.5","91.5","91.5"
"8840","","","","","","","91.86","91.86","91.86"
"8841","","","","","","","92.22","92.22","92.22"
"8842","","","","","","","92.22","92.22","92.22"
"8843","","","","","","","92.22","92.22","92.22"
"8844","","","","","","","92.58","92.58","92.58"
"8845","","","","","","","92.24","92.24","92.24"
"8846","","","","","","","92.24","92.24","92.24"
