"Step","1agent - Training_Episode_Length_Mean","1agent - Training_Episode_Length_Mean__MIN","1agent - Training_Episode_Length_Mean__MAX","4agents - Training_Episode_Length_Mean","4agents - Training_Episode_Length_Mean__MIN","4agents - Training_Episode_Length_Mean__MAX","8agents - Training_Episode_Length_Mean","8agents - Training_Episode_Length_Mean__MIN","8agents - Training_Episode_Length_Mean__MAX"
"7824","","","","","","","95.43","95.43","95.43"
"7825","","","","","","","95.07","95.07","95.07"
"7826","","","","","","","94.91","94.91","94.91"
"7827","","","","","","","94.91","94.91","94.91"
"7828","","","","","","","94.91","94.91","94.91"
"7829","","","","","","","94.91","94.91","94.91"
"7830","","","","","","","94.91","94.91","94.91"
"7831","","","","","","","95.28","95.28","95.28"
"7832","","","","","","","94.92","94.92","94.92"
"7833","","","","","","","95.27","95.27","95.27"
"7834","","","","","","","95.27","95.27","95.27"
"7835","","","","","","","94.91","94.91","94.91"
"7836","","","","","","","94.03","94.03","94.03"
"7837","","","","","","","94.03","94.03","94.03"
"7838","","","","","","","94.03","94.03","94.03"
"7839","","","","","","","94.03","94.03","94.03"
"7840","","","","","","","94.03","94.03","94.03"
"7841","","","","","","","94.03","94.03","94.03"
"7842","","","","","","","94.39","94.39","94.39"
"7843","","","","","","","94.39","94.39","94.39"
"7844","","","","","","","94.39","94.39","94.39"
"7845","","","","","","","94.24","94.24","94.24"
"7846","","","","","","","94.09","94.09","94.09"
"7847","","","","","","","94.31","94.31","94.31"
"7848","","","","","","","94.54","94.54","94.54"
"7849","","","","","","","94.18","94.18","94.18"
"7850","","","","","","","94.18","94.18","94.18"
"7851","","","","","","","93.82","93.82","93.82"
"7852","","","","","","","94.18","94.18","94.18"
"7853","","","","","","","94.18","94.18","94.18"
"7854","","","","","","","94.18","94.18","94.18"
"7855","","","","","","","94.18","94.18","94.18"
"7856","","","","","","","94.18","94.18","94.18"
"7857","","","","","","","94.18","94.18","94.18"
"7858","","","","","","","94.18","94.18","94.18"
"7859","","","","","","","93.31","93.31","93.31"
"7860","","","","","","","93.31","93.31","93.31"
"7861","","","","","","","93.31","93.31","93.31"
"7862","","","","","","","93.13","93.13","93.13"
"7863","","","","","","","92.77","92.77","92.77"
"7864","","","","","","","92.41","92.41","92.41"
"7865","","","","","","","92.41","92.41","92.41"
"7866","","","","","","","92.05","92.05","92.05"
"7867","","","","","","","92.09","92.09","92.09"
"7868","","","","","","","92.09","92.09","92.09"
"7869","","","","","","","92.09","92.09","92.09"
"7870","","","","","","","92.09","92.09","92.09"
"7871","","","","","","","92.09","92.09","92.09"
"7872","","","","","","","92.09","92.09","92.09"
"7873","","","","","","","92.09","92.09","92.09"
"7874","","","","","","","92.09","92.09","92.09"
"7875","","","","","","","91.74","91.74","91.74"
"7877","","","","","","","91.74","91.74","91.74"
"7878","","","","","","","91.97","91.97","91.97"
"7879","","","","","","","91.97","91.97","91.97"
"7880","","","","","","","91.97","91.97","91.97"
"7881","","","","","","","91.97","91.97","91.97"
"7882","","","","","","","91.64","91.64","91.64"
"7883","","","","","","","91.31","91.31","91.31"
"7884","","","","","","","91.42","91.42","91.42"
"7885","","","","","","","91.42","91.42","91.42"
"7886","","","","","","","91.06","91.06","91.06"
"7887","","","","","","","91.06","91.06","91.06"
"7888","","","","","","","90.7","90.7","90.7"
"7889","","","","","","","90.7","90.7","90.7"
"7890","","","","","","","90.7","90.7","90.7"
"7891","","","","","","","90.7","90.7","90.7"
"7892","","","","","","","90.41","90.41","90.41"
"7893","","","","","","","90.41","90.41","90.41"
"7894","","","","","","","90.08","90.08","90.08"
"7895","","","","","","","90.81","90.81","90.81"
"7896","","","","","","","90.81","90.81","90.81"
"7897","","","","","","","90.47","90.47","90.47"
"7898","","","","","","","90.47","90.47","90.47"
"7899","","","","","","","90.49","90.49","90.49"
"7900","","","","","","","90.16","90.16","90.16"
"7901","","","","","","","90.16","90.16","90.16"
"7902","","","","","","","90.16","90.16","90.16"
"7903","","","","","","","89.25","89.25","89.25"
"7904","","","","","","","89.61","89.61","89.61"
"7905","","","","","","","89.61","89.61","89.61"
"7906","","","","","","","89.61","89.61","89.61"
"7907","","","","","","","89.25","89.25","89.25"
"7908","","","","","","","89.25","89.25","89.25"
"7909","","","","","","","89.61","89.61","89.61"
"7910","","","","","","","89.61","89.61","89.61"
"7911","","","","","","","89.61","89.61","89.61"
"7912","","","","","","","89.25","89.25","89.25"
"7913","","","","","","","89.58","89.58","89.58"
"7914","","","","","","","89.35","89.35","89.35"
"7915","","","","","","","89","89","89"
"7916","","","","","","","88.86","88.86","88.86"
"7917","","","","","","","88.86","88.86","88.86"
"7918","","","","","","","88.86","88.86","88.86"
"7919","","","","","","","88.86","88.86","88.86"
"7920","","","","","","","88.5","88.5","88.5"
"7921","","","","","","","88.5","88.5","88.5"
"7922","","","","","","","88.5","88.5","88.5"
"7923","","","","","","","88.64","88.64","88.64"
"7924","","","","","","","88.64","88.64","88.64"
"7925","","","","","","","88.31","88.31","88.31"
"7926","","","","","","","88.67","88.67","88.67"
"7927","","","","","","","88.83","88.83","88.83"
"7928","","","","","","","88.83","88.83","88.83"
"7929","","","","","","","88.83","88.83","88.83"
"7930","","","","","","","88.83","88.83","88.83"
"7931","","","","","","","87.95","87.95","87.95"
"7932","","","","","","","87.95","87.95","87.95"
"7933","","","","","","","88.31","88.31","88.31"
"7934","","","","","","","88.31","88.31","88.31"
"7935","","","","","","","87.98","87.98","87.98"
"7936","","","","","","","88.34","88.34","88.34"
"7937","","","","","","","89.22","89.22","89.22"
"7938","","","","","","","89.22","89.22","89.22"
"7939","","","","","","","89.22","89.22","89.22"
"7940","","","","","","","89.22","89.22","89.22"
"7941","","","","","","","88.83","88.83","88.83"
"7942","","","","","","","88.83","88.83","88.83"
"7943","","","","","","","88.83","88.83","88.83"
"7944","","","","","","","88.83","88.83","88.83"
"7945","","","","","","","88.47","88.47","88.47"
"7946","","","","","","","88.62","88.62","88.62"
"7947","","","","","","","88.77","88.77","88.77"
"7948","","","","","","","88.77","88.77","88.77"
"7949","","","","","","","88.41","88.41","88.41"
"7950","","","","","","","88.77","88.77","88.77"
"7951","","","","","","","88.77","88.77","88.77"
"7952","","","","","","","89.13","89.13","89.13"
"7953","","","","","","","89.13","89.13","89.13"
"7954","","","","","","","88.77","88.77","88.77"
"7955","","","","","","","88.77","88.77","88.77"
"7956","","","","","","","88.77","88.77","88.77"
"7957","","","","","","","88.77","88.77","88.77"
"7958","","","","","","","88.77","88.77","88.77"
"7959","","","","","","","88.43","88.43","88.43"
"7960","","","","","","","89.3","89.3","89.3"
"7961","","","","","","","88.94","88.94","88.94"
"7962","","","","","","","88.94","88.94","88.94"
"7963","","","","","","","88.76","88.76","88.76"
"7964","","","","","","","89.12","89.12","89.12"
"7965","","","","","","","89.13","89.13","89.13"
"7966","","","","","","","89.13","89.13","89.13"
"7967","","","","","","","89.49","89.49","89.49"
"7968","","","","","","","88.97","88.97","88.97"
"7969","","","","","","","88.61","88.61","88.61"
"7970","","","","","","","88.61","88.61","88.61"
"7971","","","","","","","88.61","88.61","88.61"
"7972","","","","","","","88.61","88.61","88.61"
"7973","","","","","","","88.61","88.61","88.61"
"7974","","","","","","","88.61","88.61","88.61"
"7975","","","","","","","88.39","88.39","88.39"
"7976","","","","","","","88.38","88.38","88.38"
"7978","","","","","","","88.02","88.02","88.02"
"7979","","","","","","","88.02","88.02","88.02"
"7980","","","","","","","87.66","87.66","87.66"
"7981","","","","","","","87.66","87.66","87.66"
"7982","","","","","","","87.3","87.3","87.3"
"7983","","","","","","","87.63","87.63","87.63"
"7984","","","","","","","87.96","87.96","87.96"
"7985","","","","","","","87.96","87.96","87.96"
"7986","","","","","","","87.96","87.96","87.96"
"7987","","","","","","","88.32","88.32","88.32"
"7988","","","","","","","88.32","88.32","88.32"
"7989","","","","","","","88.68","88.68","88.68"
"7990","","","","","","","88.68","88.68","88.68"
"7991","","","","","","","88.68","88.68","88.68"
"7992","","","","","","","88.49","88.49","88.49"
"7993","","","","","","","88.78","88.78","88.78"
"7994","","","","","","","88.4","88.4","88.4"
"7995","","","","","","","88.73","88.73","88.73"
"7996","","","","","","","88.73","88.73","88.73"
"7997","","","","","","","88.63","88.63","88.63"
"7998","","","","","","","88.61","88.61","88.61"
"7999","","","","","","","88.61","88.61","88.61"
"8000","","","","","","","88.61","88.61","88.61"
"8001","","","","","","","88.07","88.07","88.07"
"8002","","","","","","","88.07","88.07","88.07"
"8003","","","","","","","88.07","88.07","88.07"
"8004","","","","","","","88.98","88.98","88.98"
"8005","","","","","","","88.98","88.98","88.98"
"8006","","","","","","","88.98","88.98","88.98"
"8007","","","","","","","88.98","88.98","88.98"
"8008","","","","","","","88.98","88.98","88.98"
"8009","","","","","","","88.98","88.98","88.98"
"8010","","","","","","","88.98","88.98","88.98"
"8011","","","","","","","88.98","88.98","88.98"
"8012","","","","","","","88.11","88.11","88.11"
"8013","","","","","","","87.59","87.59","87.59"
"8014","","","","","","","87.26","87.26","87.26"
"8015","","","","","","","87.49","87.49","87.49"
"8016","","","","","","","87.84","87.84","87.84"
"8017","","","","","","","87.98","87.98","87.98"
"8018","","","","","","","87.98","87.98","87.98"
"8019","","","","","","","87.98","87.98","87.98"
"8020","","","","","","","87.98","87.98","87.98"
"8021","","","","","","","88.34","88.34","88.34"
"8022","","","","","","","88.34","88.34","88.34"
"8023","","","","","","","88.34","88.34","88.34"
"8024","","","","","","","88.34","88.34","88.34"
"8025","","","","","","","88.34","88.34","88.34"
"8026","","","","","","","88.67","88.67","88.67"
"8027","","","","","","","88.67","88.67","88.67"
"8028","","","","","","","88.67","88.67","88.67"
"8029","","","","","","","88.67","88.67","88.67"
"8030","","","","","","","88.67","88.67","88.67"
"8031","","","","","","","88.67","88.67","88.67"
"8032","","","","","","","89.55","89.55","89.55"
"8033","","","","","","","89.55","89.55","89.55"
"8034","","","","","","","89.55","89.55","89.55"
"8035","","","","","","","89.55","89.55","89.55"
"8036","","","","","","","89.54","89.54","89.54"
"8037","","","","","","","89.54","89.54","89.54"
"8038","","","","","","","89.54","89.54","89.54"
"8039","","","","","","","89.31","89.31","89.31"
"8040","","","","","","","89.31","89.31","89.31"
"8041","","","","","","","89.31","89.31","89.31"
"8042","","","","","","","89.7","89.7","89.7"
"8043","","","","","","","89.7","89.7","89.7"
"8044","","","","","","","89.7","89.7","89.7"
"8045","","","","","","","89.7","89.7","89.7"
"8046","","","","","","","90.06","90.06","90.06"
"8047","","","","","","","90.06","90.06","90.06"
"8048","","","","","","","90.06","90.06","90.06"
"8049","","","","","","","90.06","90.06","90.06"
"8050","","","","","","","90.42","90.42","90.42"
"8051","","","","","","","90.42","90.42","90.42"
"8052","","","","","","","90.42","90.42","90.42"
"8053","","","","","","","90.28","90.28","90.28"
"8054","","","","","","","90.28","90.28","90.28"
"8055","","","","","","","90.3","90.3","90.3"
"8056","","","","","","","90.09","90.09","90.09"
"8057","","","","","","","89.73","89.73","89.73"
"8058","","","","","","","89.4","89.4","89.4"
"8059","","","","","","","89.4","89.4","89.4"
"8060","","","","","","","89.74","89.74","89.74"
"8061","","","","","","","89.74","89.74","89.74"
"8062","","","","","","","90.1","90.1","90.1"
"8063","","","","","","","90.1","90.1","90.1"
"8064","","","","","","","90.44","90.44","90.44"
"8065","","","","","","","90.08","90.08","90.08"
"8066","","","","","","","90.07","90.07","90.07"
"8067","","","","","","","90.07","90.07","90.07"
"8068","","","","","","","90.07","90.07","90.07"
"8069","","","","","","","90.59","90.59","90.59"
"8070","","","","","","","90.95","90.95","90.95"
"8071","","","","","","","90.62","90.62","90.62"
"8072","","","","","","","90.26","90.26","90.26"
"8073","","","","","","","90.26","90.26","90.26"
"8074","","","","","","","90.26","90.26","90.26"
"8075","","","","","","","89.9","89.9","89.9"
"8076","","","","","","","90.12","90.12","90.12"
"8077","","","","","","","90.48","90.48","90.48"
"8079","","","","","","","90.83","90.83","90.83"
"8080","","","","","","","90.83","90.83","90.83"
"8081","","","","","","","90.83","90.83","90.83"
"8082","","","","","","","90.83","90.83","90.83"
"8083","","","","","","","91.19","91.19","91.19"
"8084","","","","","","","90.83","90.83","90.83"
"8085","","","","","","","90.83","90.83","90.83"
"8086","","","","","","","90.83","90.83","90.83"
"8087","","","","","","","90.83","90.83","90.83"
"8088","","","","","","","90.49","90.49","90.49"
"8089","","","","","","","90.49","90.49","90.49"
"8090","","","","","","","90.49","90.49","90.49"
"8091","","","","","","","90.49","90.49","90.49"
"8092","","","","","","","90.49","90.49","90.49"
"8093","","","","","","","90.68","90.68","90.68"
"8094","","","","","","","90.68","90.68","90.68"
"8095","","","","","","","91.06","91.06","91.06"
"8096","","","","","","","91.06","91.06","91.06"
"8097","","","","","","","90.81","90.81","90.81"
"8098","","","","","","","90.91","90.91","90.91"
"8099","","","","","","","91.27","91.27","91.27"
"8100","","","","","","","91.03","91.03","91.03"
"8101","","","","","","","91.03","91.03","91.03"
"8102","","","","","","","91.9","91.9","91.9"
"8103","","","","","","","91.9","91.9","91.9"
"8104","","","","","","","91.9","91.9","91.9"
"8105","","","","","","","91.9","91.9","91.9"
"8106","","","","","","","91.9","91.9","91.9"
"8107","","","","","","","91.9","91.9","91.9"
"8108","","","","","","","91.9","91.9","91.9"
"8109","","","","","","","91.93","91.93","91.93"
"8110","","","","","","","91.93","91.93","91.93"
"8111","","","","","","","91.93","91.93","91.93"
"8112","","","","","","","91.93","91.93","91.93"
"8113","","","","","","","92.8","92.8","92.8"
"8114","","","","","","","93.32","93.32","93.32"
"8115","","","","","","","93.29","93.29","93.29"
"8116","","","","","","","93.29","93.29","93.29"
"8117","","","","","","","93.29","93.29","93.29"
"8118","","","","","","","93.24","93.24","93.24"
"8119","","","","","","","93.24","93.24","93.24"
"8120","","","","","","","93.24","93.24","93.24"
"8121","","","","","","","92.88","92.88","92.88"
"8122","","","","","","","92.51","92.51","92.51"
"8123","","","","","","","92.51","92.51","92.51"
"8124","","","","","","","92.16","92.16","92.16"
"8125","","","","","","","92.16","92.16","92.16"
"8126","","","","","","","92.16","92.16","92.16"
"8127","","","","","","","92.16","92.16","92.16"
"8128","","","","","","","92.16","92.16","92.16"
"8129","","","","","","","92.16","92.16","92.16"
"8130","","","","","","","92.16","92.16","92.16"
"8131","","","","","","","92.16","92.16","92.16"
"8132","","","","","","","92.16","92.16","92.16"
"8133","","","","","","","91.8","91.8","91.8"
"8134","","","","","","","91.8","91.8","91.8"
"8135","","","","","","","91.46","91.46","91.46"
"8136","","","","","","","91.46","91.46","91.46"
"8137","","","","","","","91.8","91.8","91.8"
"8138","","","","","","","91.8","91.8","91.8"
"8139","","","","","","","91.8","91.8","91.8"
"8140","","","","","","","92.03","92.03","92.03"
"8141","","","","","","","92.03","92.03","92.03"
"8142","","","","","","","92.03","92.03","92.03"
"8143","","","","","","","92.03","92.03","92.03"
"8144","","","","","","","92.03","92.03","92.03"
"8145","","","","","","","91.69","91.69","91.69"
"8146","","","","","","","91.69","91.69","91.69"
"8147","","","","","","","91.33","91.33","91.33"
"8148","","","","","","","91.33","91.33","91.33"
"8149","","","","","","","91.33","91.33","91.33"
"8150","","","","","","","91.33","91.33","91.33"
"8151","","","","","","","91.33","91.33","91.33"
"8152","","","","","","","91.33","91.33","91.33"
"8153","","","","","","","91.33","91.33","91.33"
"8154","","","","","","","91.11","91.11","91.11"
"8155","","","","","","","90.75","90.75","90.75"
"8156","","","","","","","90.73","90.73","90.73"
"8157","","","","","","","90.94","90.94","90.94"
"8158","","","","","","","91.3","91.3","91.3"
"8159","","","","","","","91.3","91.3","91.3"
"8160","","","","","","","91.3","91.3","91.3"
"8161","","","","","","","91.3","91.3","91.3"
"8162","","","","","","","91.3","91.3","91.3"
"8163","","","","","","","91.3","91.3","91.3"
"8164","","","","","","","91.3","91.3","91.3"
"8165","","","","","","","91.32","91.32","91.32"
"8166","","","","","","","91.68","91.68","91.68"
"8167","","","","","","","91.71","91.71","91.71"
"8168","","","","","","","91.71","91.71","91.71"
"8169","","","","","","","91.71","91.71","91.71"
"8170","","","","","","","92.07","92.07","92.07"
"8171","","","","","","","92.07","92.07","92.07"
"8172","","","","","","","92.4","92.4","92.4"
"8173","","","","","","","92.76","92.76","92.76"
"8174","","","","","","","92.4","92.4","92.4"
"8175","","","","","","","92.4","92.4","92.4"
"8176","","","","","","","92.76","92.76","92.76"
"8177","","","","","","","92.4","92.4","92.4"
"8178","","","","","","","92.4","92.4","92.4"
"8180","","","","","","","92.05","92.05","92.05"
"8181","","","","","","","92.05","92.05","92.05"
"8182","","","","","","","92.18","92.18","92.18"
"8183","","","","","","","92.18","92.18","92.18"
"8184","","","","","","","91.82","91.82","91.82"
"8185","","","","","","","92.09","92.09","92.09"
"8186","","","","","","","91.94","91.94","91.94"
"8187","","","","","","","91.58","91.58","91.58"
"8188","","","","","","","91.58","91.58","91.58"
"8189","","","","","","","91.92","91.92","91.92"
"8190","","","","","","","91.92","91.92","91.92"
"8191","","","","","","","91.92","91.92","91.92"
"8192","","","","","","","91.92","91.92","91.92"
"8193","","","","","","","91.92","91.92","91.92"
"8194","","","","","","","91.56","91.56","91.56"
"8195","","","","","","","91.56","91.56","91.56"
"8196","","","","","","","91.56","91.56","91.56"
"8197","","","","","","","91.56","91.56","91.56"
"8198","","","","","","","91.81","91.81","91.81"
"8199","","","","","","","91.81","91.81","91.81"
"8200","","","","","","","91.45","91.45","91.45"
"8201","","","","","","","91.69","91.69","91.69"
"8202","","","","","","","91.33","91.33","91.33"
"8203","","","","","","","91.33","91.33","91.33"
"8204","","","","","","","91.33","91.33","91.33"
"8205","","","","","","","91.33","91.33","91.33"
"8206","","","","","","","90.97","90.97","90.97"
"8207","","","","","","","90.61","90.61","90.61"
"8208","","","","","","","90.61","90.61","90.61"
"8209","","","","","","","90.26","90.26","90.26"
"8210","","","","","","","90.23","90.23","90.23"
"8211","","","","","","","90.23","90.23","90.23"
"8212","","","","","","","90.23","90.23","90.23"
"8213","","","","","","","90.23","90.23","90.23"
"8214","","","","","","","89.87","89.87","89.87"
"8215","","","","","","","90.23","90.23","90.23"
"8216","","","","","","","90.59","90.59","90.59"
"8217","","","","","","","90.59","90.59","90.59"
"8218","","","","","","","90.59","90.59","90.59"
"8219","","","","","","","90.64","90.64","90.64"
"8220","","","","","","","90.64","90.64","90.64"
"8221","","","","","","","90.64","90.64","90.64"
"8222","","","","","","","91","91","91"
"8223","","","","","","","91.04","91.04","91.04"
"8224","","","","","","","90.8","90.8","90.8"
"8225","","","","","","","91.15","91.15","91.15"
"8226","","","","","","","91.15","91.15","91.15"
"8227","","","","","","","91.15","91.15","91.15"
"8228","","","","","","","91.15","91.15","91.15"
"8229","","","","","","","91.15","91.15","91.15"
"8230","","","","","","","91.15","91.15","91.15"
"8231","","","","","","","90.78","90.78","90.78"
"8232","","","","","","","90.78","90.78","90.78"
"8233","","","","","","","90.78","90.78","90.78"
"8234","","","","","","","91.14","91.14","91.14"
"8235","","","","","","","90.99","90.99","90.99"
"8236","","","","","","","91.33","91.33","91.33"
"8237","","","","","","","91.33","91.33","91.33"
"8238","","","","","","","91.33","91.33","91.33"
"8239","","","","","","","91.33","91.33","91.33"
"8240","","","","","","","91.33","91.33","91.33"
"8241","","","","","","","91.33","91.33","91.33"
"8242","","","","","","","91.33","91.33","91.33"
"8243","","","","","","","91.01","91.01","91.01"
"8244","","","","","","","91.01","91.01","91.01"
"8245","","","","","","","91.01","91.01","91.01"
"8246","","","","","","","91.02","91.02","91.02"
"8247","","","","","","","91.02","91.02","91.02"
"8248","","","","","","","91.38","91.38","91.38"
"8249","","","","","","","91.18","91.18","91.18"
"8250","","","","","","","91.18","91.18","91.18"
"8251","","","","","","","91.18","91.18","91.18"
"8252","","","","","","","91.18","91.18","91.18"
"8253","","","","","","","91.18","91.18","91.18"
"8254","","","","","","","91.18","91.18","91.18"
"8255","","","","","","","91.54","91.54","91.54"
"8256","","","","","","","91.7","91.7","91.7"
"8257","","","","","","","92.06","92.06","92.06"
"8258","","","","","","","92.06","92.06","92.06"
"8259","","","","","","","92.06","92.06","92.06"
"8260","","","","","","","92.39","92.39","92.39"
"8261","","","","","","","92.39","92.39","92.39"
"8262","","","","","","","92.39","92.39","92.39"
"8263","","","","","","","92.39","92.39","92.39"
"8264","","","","","","","92.03","92.03","92.03"
"8265","","","","","","","92.03","92.03","92.03"
"8266","","","","","","","92.03","92.03","92.03"
"8267","","","","","","","92.03","92.03","92.03"
"8268","","","","","","","92","92","92"
"8269","","","","","","","92","92","92"
"8270","","","","","","","92","92","92"
"8271","","","","","","","92","92","92"
"8272","","","","","","","92","92","92"
"8273","","","","","","","92","92","92"
"8274","","","","","","","92","92","92"
"8275","","","","","","","92","92","92"
"8276","","","","","","","91.66","91.66","91.66"
"8277","","","","","","","91.66","91.66","91.66"
"8278","","","","","","","92.02","92.02","92.02"
"8279","","","","","","","92.02","92.02","92.02"
"8281","","","","","","","92.04","92.04","92.04"
"8282","","","","","","","91.68","91.68","91.68"
"8283","","","","","","","91.91","91.91","91.91"
"8284","","","","","","","91.91","91.91","91.91"
"8285","","","","","","","92.27","92.27","92.27"
"8286","","","","","","","92.36","92.36","92.36"
"8287","","","","","","","92.51","92.51","92.51"
"8288","","","","","","","92.87","92.87","92.87"
"8289","","","","","","","92.87","92.87","92.87"
"8290","","","","","","","92.87","92.87","92.87"
"8291","","","","","","","92.87","92.87","92.87"
"8292","","","","","","","92.51","92.51","92.51"
"8293","","","","","","","92.51","92.51","92.51"
"8294","","","","","","","92.51","92.51","92.51"
"8295","","","","","","","92.87","92.87","92.87"
"8296","","","","","","","92.87","92.87","92.87"
"8297","","","","","","","92.87","92.87","92.87"
"8298","","","","","","","92.87","92.87","92.87"
"8299","","","","","","","92.87","92.87","92.87"
"8300","","","","","","","92.87","92.87","92.87"
"8301","","","","","","","93.23","93.23","93.23"
"8302","","","","","","","93.23","93.23","93.23"
"8303","","","","","","","93.59","93.59","93.59"
"8304","","","","","","","93.59","93.59","93.59"
"8305","","","","","","","93.59","93.59","93.59"
"8306","","","","","","","93.59","93.59","93.59"
"8307","","","","","","","93.95","93.95","93.95"
"8308","","","","","","","94.31","94.31","94.31"
"8309","","","","","","","94.31","94.31","94.31"
"8310","","","","","","","94.66","94.66","94.66"
"8311","","","","","","","94.66","94.66","94.66"
"8312","","","","","","","94.44","94.44","94.44"
"8313","","","","","","","94.44","94.44","94.44"
"8314","","","","","","","94.44","94.44","94.44"
"8315","","","","","","","94.44","94.44","94.44"
"8316","","","","","","","94.1","94.1","94.1"
"8317","","","","","","","94.1","94.1","94.1"
"8318","","","","","","","94.1","94.1","94.1"
"8319","","","","","","","93.74","93.74","93.74"
"8320","","","","","","","93.74","93.74","93.74"
"8321","","","","","","","93.74","93.74","93.74"
"8322","","","","","","","93.74","93.74","93.74"
"8323","","","","","","","93.74","93.74","93.74"
"8324","","","","","","","94.07","94.07","94.07"
"8325","","","","","","","94.31","94.31","94.31"
"8326","","","","","","","94.31","94.31","94.31"
"8327","","","","","","","94.31","94.31","94.31"
"8328","","","","","","","94.31","94.31","94.31"
"8329","","","","","","","94.31","94.31","94.31"
"8330","","","","","","","94.31","94.31","94.31"
"8331","","","","","","","94.31","94.31","94.31"
"8332","","","","","","","94.32","94.32","94.32"
"8333","","","","","","","94.32","94.32","94.32"
"8334","","","","","","","94.32","94.32","94.32"
"8335","","","","","","","94.32","94.32","94.32"
"8336","","","","","","","94.47","94.47","94.47"
"8337","","","","","","","94.47","94.47","94.47"
"8338","","","","","","","94.47","94.47","94.47"
"8339","","","","","","","94.47","94.47","94.47"
"8340","","","","","","","94.47","94.47","94.47"
"8341","","","","","","","94.47","94.47","94.47"
"8342","","","","","","","94.47","94.47","94.47"
"8343","","","","","","","94.47","94.47","94.47"
"8344","","","","","","","94.79","94.79","94.79"
"8345","","","","","","","94.79","94.79","94.79"
"8346","","","","","","","94.79","94.79","94.79"
"8347","","","","","","","94.91","94.91","94.91"
"8348","","","","","","","94.91","94.91","94.91"
"8349","","","","","","","94.91","94.91","94.91"
"8350","","","","","","","95.11","95.11","95.11"
"8351","","","","","","","94.77","94.77","94.77"
"8352","","","","","","","94.77","94.77","94.77"
"8353","","","","","","","94.77","94.77","94.77"
"8354","","","","","","","94.43","94.43","94.43"
"8355","","","","","","","94.43","94.43","94.43"
"8356","","","","","","","94.43","94.43","94.43"
"8357","","","","","","","94.63","94.63","94.63"
"8358","","","","","","","94.63","94.63","94.63"
"8359","","","","","","","94.27","94.27","94.27"
"8360","","","","","","","94.27","94.27","94.27"
"8361","","","","","","","94.27","94.27","94.27"
"8362","","","","","","","94.27","94.27","94.27"
"8363","","","","","","","94.11","94.11","94.11"
"8364","","","","","","","94.11","94.11","94.11"
"8365","","","","","","","94.11","94.11","94.11"
"8366","","","","","","","94.11","94.11","94.11"
"8367","","","","","","","94.11","94.11","94.11"
"8368","","","","","","","93.78","93.78","93.78"
"8369","","","","","","","94.14","94.14","94.14"
"8370","","","","","","","93.79","93.79","93.79"
"8371","","","","","","","93.79","93.79","93.79"
"8372","","","","","","","93.79","93.79","93.79"
"8373","","","","","","","93.79","93.79","93.79"
"8374","","","","","","","93.79","93.79","93.79"
"8375","","","","","","","93.79","93.79","93.79"
"8376","","","","","","","94.15","94.15","94.15"
"8377","","","","","","","94.49","94.49","94.49"
"8378","","","","","","","94.49","94.49","94.49"
"8379","","","","","","","94.49","94.49","94.49"
"8380","","","","","","","94.15","94.15","94.15"
"8382","","","","","","","94.49","94.49","94.49"
"8383","","","","","","","94.85","94.85","94.85"
"8384","","","","","","","94.85","94.85","94.85"
"8385","","","","","","","94.85","94.85","94.85"
"8386","","","","","","","94.62","94.62","94.62"
"8387","","","","","","","94.39","94.39","94.39"
"8388","","","","","","","94.39","94.39","94.39"
"8389","","","","","","","94.39","94.39","94.39"
"8390","","","","","","","94.39","94.39","94.39"
"8391","","","","","","","94.03","94.03","94.03"
"8392","","","","","","","94.03","94.03","94.03"
"8393","","","","","","","94.39","94.39","94.39"
"8394","","","","","","","94.39","94.39","94.39"
"8395","","","","","","","94.39","94.39","94.39"
"8396","","","","","","","94.39","94.39","94.39"
"8397","","","","","","","94.03","94.03","94.03"
"8398","","","","","","","93.67","93.67","93.67"
"8399","","","","","","","93.31","93.31","93.31"
"8400","","","","","","","93.31","93.31","93.31"
"8401","","","","","","","93.31","93.31","93.31"
"8402","","","","","","","93.31","93.31","93.31"
"8403","","","","","","","93.31","93.31","93.31"
"8404","","","","","","","93.31","93.31","93.31"
"8405","","","","","","","93.31","93.31","93.31"
"8406","","","","","","","92.95","92.95","92.95"
"8407","","","","","","","92.95","92.95","92.95"
"8408","","","","","","","92.95","92.95","92.95"
"8409","","","","","","","92.95","92.95","92.95"
"8410","","","","","","","92.62","92.62","92.62"
"8411","","","","","","","92.62","92.62","92.62"
"8412","","","","","","","92.98","92.98","92.98"
"8413","","","","","","","92.84","92.84","92.84"
"8414","","","","","","","92.84","92.84","92.84"
"8415","","","","","","","92.48","92.48","92.48"
"8416","","","","","","","92.84","92.84","92.84"
"8417","","","","","","","93.18","93.18","93.18"
"8418","","","","","","","93.18","93.18","93.18"
"8419","","","","","","","92.84","92.84","92.84"
"8420","","","","","","","93.2","93.2","93.2"
"8421","","","","","","","93.2","93.2","93.2"
"8422","","","","","","","92.84","92.84","92.84"
"8423","","","","","","","92.84","92.84","92.84"
"8424","","","","","","","92.84","92.84","92.84"
"8425","","","","","","","92.84","92.84","92.84"
"8426","","","","","","","92.84","92.84","92.84"
"8427","","","","","","","92.84","92.84","92.84"
"8428","","","","","","","92.48","92.48","92.48"
"8429","","","","","","","92.48","92.48","92.48"
"8430","","","","","","","92.48","92.48","92.48"
"8431","","","","","","","92.12","92.12","92.12"
"8432","","","","","","","92.12","92.12","92.12"
